rmf_frac,vcmx_frac,dilefw_frac,ltovrc_frac,sla_frac,qe_frac,bb_frac,smcdry_frac,smcmax_frac,reffrac,wltfrac,smcmax_2,smcmax_3,smcmax_6,smcmax_7,smcmax_9,smcmax_12,smcwlt_2,smcwlt_3,smcwlt_6,smcwlt_7,smcwlt_9,smcwlt_12,smcref_2,smcref_3,smcref_6,smcref_7,smcref_9,smcref_12,smcdry_2,smcdry_3,smcdry_6,smcdry_7,smcdry_9,smcdry_12,bb_2,bb_3,bb_6,bb_7,bb_9,bb_12,sla,rmf,dilefw,ltovrc,vcmx,qe
0.4507,0.2435,0.0509,0.9109,0.7197,0.7797000000000001,0.7913,0.8007000000000001,0.3431,0.9587000000000001,0.6097,0.3815652,0.3954272,0.421172,0.3990548,0.4323686,0.4896824,0.0618268,0.090873,0.1358984,0.1772148,0.2043372,0.2892148,0.36836000408,0.38284911154,0.40939020032000006,0.38989280800000004,0.42295090318,0.48140308812000004,0.0618268,0.090873,0.1358984,0.1772148,0.2043372,0.2892148,5.39607,5.55564,6.217116000000001,8.745014000000001,10.348924,13.839618000000002,67.576,1.3521,0.0509,1.8218,31.915,0.14915799999999999
0.2505,0.1875,0.9577,0.5141,0.9645,0.1015,0.8885000000000001,0.5681,0.11410000000000001,0.060300000000000006,0.8443,0.36049719999999996,0.3697792,0.393692,0.3743228,0.40809460000000003,0.4658664,0.0721492,0.111987,0.15278960000000003,0.19692120000000002,0.2221668,0.3089212,0.0895365844,0.12753186966,0.16731601472000002,0.20761851648000001,0.23337824634,0.31838499556,0.0721492,0.111987,0.15278960000000003,0.19692120000000002,0.2221668,0.3089212,5.77515,5.8278,6.539820000000001,9.40403,11.075980000000001,14.60361,87.16,0.7515000000000001,0.9577,1.0282,26.875,0.05421
0.2669,0.0847,0.8011,0.4479,0.0703,0.24430000000000002,0.6327,0.5953,0.35450000000000004,0.3019,0.5353,0.382614,0.396704,0.42254,0.400286,0.433577,0.490868,0.0585532,0.084177,0.1305416,0.17096519999999998,0.1986828,0.28296520000000003,0.15638715552000002,0.1785289013,0.21869591696000001,0.24019714952,0.26959735898,0.34573105532000004,0.0585532,0.084177,0.1305416,0.17096519999999998,0.1986828,0.28296520000000003,4.7775300000000005,5.11156,5.690564,7.669706000000001,9.162596,12.593022000000001,15.624,0.8007000000000001,0.8011,0.8958,17.622999999999998,0.07420199999999999
0.8553000000000001,0.5861000000000001,0.2329,0.5803,0.5523,0.5633,0.3143,0.2837,0.2717,0.9661000000000001,0.6001000000000001,0.3749964,0.38743039999999995,0.412604,0.39134359999999996,0.4248002,0.48225680000000004,0.061404400000000005,0.090009,0.1352072,0.1764084,0.2036076,0.2884084,0.36436563120000004,0.37734781454,0.40320024848,0.38405729672,0.41730177086000003,0.47568533924000006,0.061404400000000005,0.090009,0.1352072,0.1764084,0.2036076,0.2884084,3.5357700000000003,4.22004,4.633476,5.510954,6.780964,10.090398,54.184,2.5659,0.2329,1.1606,62.74900000000001,0.118862
0.8299000000000001,0.7563,0.8479000000000001,0.4131,0.0709,0.3305,0.31210000000000004,0.2293,0.0945,0.8165,0.8665,0.35869399999999996,0.36758399999999997,0.39134,0.372206,0.406017,0.463828,0.073126,0.113985,0.15438800000000003,0.198786,0.223854,0.310786,0.306292272,0.3210485835,0.34785930800000003,0.34038343,0.37259008950000005,0.435744793,0.073126,0.113985,0.15438800000000003,0.198786,0.223854,0.310786,3.52719,4.21388,4.626172,5.496038,6.764508,10.073106000000001,15.672,2.4897,0.8479000000000001,0.8262,78.067,0.08627
0.8047000000000001,0.9509000000000001,0.9795,0.8989,0.0571,0.20090000000000002,0.6659,0.9529000000000001,0.6617000000000001,0.4053,0.2229,0.41087640000000003,0.4311104,0.45940400000000003,0.4334636,0.4661402,0.5228168000000001,0.0448076,0.056061,0.1080488,0.1447236,0.1749404,0.2567236,0.19317528464,0.20806852182,0.25045306256,0.261749922,0.29296367893999997,0.36457117396000005,0.0448076,0.056061,0.1080488,0.1447236,0.1749404,0.2567236,4.90701,5.20452,5.800788000000001,7.894802,9.410932,12.853974000000001,14.568,2.4141000000000004,0.9795,1.7978,95.581,0.068126
0.5455,0.4103,0.8387,0.9689000000000001,0.6439,0.1213,0.5055000000000001,0.6811,0.7147,0.4575,0.9521000000000001,0.4157524,0.43704639999999995,0.465764,0.4391876,0.4717582,0.5283288,0.0768924,0.12168899999999999,0.1605512,0.2059764,0.2303596,0.3179764,0.23192085000000004,0.2659650105,0.30018605600000003,0.312670524,0.3407994595,0.414212623,0.0768924,0.12168899999999999,0.1605512,0.2059764,0.2303596,0.3179764,4.28145,4.7554,5.26826,6.80729,8.21114,11.59323,61.512,1.6364999999999998,0.8387,1.9378000000000002,46.927,0.056982000000000005
0.1623,0.8969,0.08510000000000001,0.0621,0.6511,0.8247,0.8321000000000001,0.9527000000000001,0.3189,0.1501,0.9775,0.3793388,0.3927168,0.41826800000000003,0.3964412,0.4298034,0.48716560000000003,0.07801,0.123975,0.16238000000000002,0.20811,0.23229,0.32011,0.12323945287999999,0.16431314418,0.20078878880000003,0.23637851312,0.26193676134,0.34518504556,0.07801,0.123975,0.16238000000000002,0.20811,0.23229,0.32011,5.55519,5.66988,6.352572,9.021638,10.654108,14.160306000000002,62.088,0.4869,0.08510000000000001,0.1242,90.721,0.15545799999999999
0.0297,0.6071,0.4587,0.8499000000000001,0.7689,0.9513,0.8369,0.2177,0.24430000000000002,0.4899,0.6991,0.37247559999999996,0.38436159999999997,0.409316,0.38838439999999996,0.42189580000000004,0.47940720000000003,0.0657604,0.098919,0.1423352,0.1847244,0.21113160000000003,0.2967244,0.21602017648,0.23875732974,0.27312909392,0.284497434,0.31438498158000006,0.38622070372,0.0657604,0.098919,0.1423352,0.1847244,0.21113160000000003,0.2967244,5.57391,5.68332,6.368508,9.054182,10.690012,14.198034,71.512,0.0891,0.4587,1.6998000000000002,64.639,0.173182
0.3215,0.6713,0.1217,0.3275,0.6857,0.23270000000000002,0.3173,0.5311,0.9983000000000001,0.6769000000000001,0.6379,0.4418436,0.4688096,0.499796,0.46981639999999997,0.5018198,0.5578232000000001,0.0630676,0.093411,0.13792880000000002,0.1795836,0.2064804,0.2915836,0.31946107440000004,0.3475183123400001,0.38287670768000004,0.37604218232,0.40639563986000005,0.47180118524000003,0.0630676,0.093411,0.13792880000000002,0.1795836,0.2064804,0.2915836,3.54747,4.22844,4.643436,5.531294,6.8034040000000005,10.113978,64.856,0.9645,0.1217,0.655,70.417,0.072578
0.3795,0.24770000000000003,0.6637000000000001,0.1771,0.4379,0.6383000000000001,0.1277,0.4999,0.0363,0.7477,0.4809,0.3533396,0.3610656,0.38435600000000003,0.3659204,0.39984780000000003,0.4577752,0.056159600000000004,0.07928099999999999,0.1266248,0.1663956,0.1945484,0.2783956,0.278361086,0.28997134542,0.3193304182400001,0.31558029296,0.34805076138,0.41251772692,0.056159600000000004,0.07928099999999999,0.1266248,0.1663956,0.1945484,0.2783956,2.80803,3.6975599999999997,4.013964,4.245806,5.385196,8.623722,45.032000000000004,1.1385,0.6637000000000001,0.3542,32.293000000000006,0.129362
0.49510000000000004,0.8263,0.6845,0.7413000000000001,0.7699,0.4909,0.9877,0.4833,0.1277,0.2269,0.32930000000000004,0.36174839999999997,0.3713024,0.395324,0.3757916,0.4095362,0.4672808,0.049489200000000004,0.065637,0.1157096,0.1536612,0.18302680000000002,0.2656612,0.12034081248,0.13499247926,0.17915410736,0.20406258776,0.23442178286,0.31140868724,0.049489200000000004,0.065637,0.1157096,0.1536612,0.18302680000000002,0.2656612,6.16203,6.10556,6.869164,10.076606,11.817996,15.383322,71.592,1.4853,0.6845,1.4826000000000001,84.367,0.10872599999999999
0.44070000000000004,0.6241,0.7205,0.8017000000000001,0.8115,0.8809,0.7929,0.6925,0.4479,0.23450000000000001,0.7157,0.39120679999999997,0.4071648,0.433748,0.4103732,0.4434774,0.5005816000000001,0.0664908,0.100413,0.1435304,0.1861188,0.2123932,0.2981188,0.142636702,0.17234629710000002,0.2115864272,0.2387064568,0.2665824449,0.34559632660000006,0.0664908,0.100413,0.1435304,0.1861188,0.2123932,0.2981188,5.40231,5.5601199999999995,6.222428000000001,8.755862,10.360892,13.852194,74.92,1.3221,0.7205,1.6034000000000002,66.169,0.163326
0.1023,0.7643,0.1509,0.9909,0.42890000000000006,0.4537,0.1937,0.7963,0.6521,0.2385,0.6041000000000001,0.4099932,0.43003519999999995,0.458252,0.4324268,0.4651226,0.5218184,0.06158040000000001,0.090369,0.1354952,0.1767444,0.20391160000000003,0.2887444,0.14467685279999998,0.17137938869999997,0.2124726968,0.23772465239999999,0.2662104235,0.344332549,0.06158040000000001,0.090369,0.1354952,0.1767444,0.20391160000000003,0.2887444,3.06543,3.88236,4.233084,4.6932860000000005,5.878876,9.142482000000001,44.312000000000005,0.3069,0.1509,1.9818,78.78699999999999,0.103518
0.7929,0.3115,0.0943,0.12630000000000002,0.6609,0.5569000000000001,0.2619,0.3613,0.0757,0.0435,0.7051000000000001,0.35696439999999996,0.3654784,0.389084,0.3701756,0.4040242,0.46187280000000003,0.06602440000000001,0.09945899999999999,0.1427672,0.18522840000000002,0.21158760000000001,0.2972284,0.07868029000000001,0.1110308439,0.1534819808,0.1932736032,0.21995859210000002,0.3043904314,0.06602440000000001,0.09945899999999999,0.1427672,0.18522840000000002,0.21158760000000001,0.2972284,3.33141,4.07332,4.459508,5.1556820000000005,6.389012,9.678534,62.872,2.3787000000000003,0.0943,0.25260000000000005,38.035,0.11796600000000002
0.3673,0.6465000000000001,0.7447,0.6291,0.1771,0.8595,0.4937,0.5919000000000001,0.41990000000000005,0.0743,0.8579000000000001,0.3886308,0.40402879999999997,0.430388,0.40734919999999997,0.4405094,0.49766960000000005,0.0727476,0.113211,0.1537688,0.1980636,0.22320040000000002,0.3100636,0.09621772176,0.13481876254,0.17432160656,0.21361352008,0.23934645870000001,0.3240027258,0.0727476,0.113211,0.1537688,0.1980636,0.22320040000000002,0.3100636,4.23543,4.72236,5.229084,6.727286,8.122876,11.500482,24.168,1.1019,0.7447,1.2582,68.185,0.16033
0.9369000000000001,0.5769,0.3147,0.3993,0.052500000000000005,0.41050000000000003,0.3183,0.3921,0.32930000000000004,0.10010000000000001,0.5095000000000001,0.3802956,0.3938816,0.419516,0.3975644,0.4309058,0.48824720000000005,0.057418000000000004,0.08185500000000001,0.12868400000000002,0.168798,0.196722,0.280798,0.08973804776,0.11308886266000001,0.15779628320000003,0.19169751664,0.22016379838,0.30156366492,0.057418000000000004,0.08185500000000001,0.12868400000000002,0.168798,0.196722,0.280798,3.5513700000000004,4.23124,4.646756,5.538074,6.810884,10.121838,14.2,2.8107,0.3147,0.7986,61.921,0.09747
0.5917,0.9761000000000001,0.5455,0.0999,0.7613000000000001,0.5705,0.42090000000000005,0.12490000000000001,0.37570000000000003,0.5937,0.24070000000000003,0.3845644,0.3990784,0.425084,0.4025756,0.4358242,0.49307280000000003,0.0455908,0.057663,0.1093304,0.1462188,0.1762932,0.25821879999999997,0.24683942632,0.26036132298,0.29679331232,0.29841783215999995,0.3303767547,0.3976516198,0.0455908,0.057663,0.1093304,0.1462188,0.1762932,0.25821879999999997,3.9515100000000003,4.51852,4.987388,6.233702000000001,7.578332,10.928274,70.90400000000001,1.7751000000000001,0.5455,0.1998,97.849,0.11987
0.6107,0.8879,0.9547000000000001,0.6655,0.8191,0.26570000000000005,0.9585,0.5093000000000001,0.24670000000000003,0.8577,0.9393,0.3726964,0.3846304,0.409604,0.3886436,0.42215020000000003,0.47965680000000005,0.0763292,0.120537,0.1596296,0.2049012,0.2293868,0.3169012,0.33052334744,0.34704990918,0.37403264288000004,0.36249705647999997,0.39471996818,0.45649667812000005,0.0763292,0.120537,0.1596296,0.2049012,0.2293868,0.3169012,6.04815,6.0238,6.772220000000001,9.878630000000001,11.59958,15.15381,75.528,1.8321,0.9547000000000001,1.331,89.911,0.077198
0.3357,0.38730000000000003,0.1483,0.5463,0.4887,0.2743,0.1165,0.6949000000000001,0.18330000000000002,0.22650000000000003,0.11270000000000001,0.36686359999999996,0.37752959999999997,0.401996,0.3817964,0.4154298,0.4730632,0.0399588,0.046142999999999997,0.10011439999999999,0.1354668,0.1665652,0.2474668,0.1140027372,0.12120206489999999,0.1684905824,0.1912604544,0.22293303190000002,0.2985643846,0.0399588,0.046142999999999997,0.10011439999999999,0.1354668,0.1665652,0.2474668,2.7643500000000003,3.6662,3.9767799999999998,4.1698699999999995,5.30142,8.53569,49.096000000000004,1.0070999999999999,0.1483,1.0926,44.857000000000006,0.078402
0.1675,0.057300000000000004,0.9159,0.5565,0.3569,0.9129,0.3057,0.8131,0.7565000000000001,0.5573,0.14590000000000003,0.419598,0.441728,0.47078,0.443702,0.47618900000000003,0.532676,0.0414196,0.049131,0.10250480000000001,0.1382556,0.1690884,0.2502556,0.25217842232,0.26792530810000004,0.30774456896,0.30848087872,0.34023556438,0.40764848892000005,0.0414196,0.049131,0.10250480000000001,0.1382556,0.1690884,0.2502556,3.50223,4.1959599999999995,4.6049240000000005,5.452646,6.716635999999999,10.022802,38.552,0.5025000000000001,0.9159,1.113,15.157,0.167806
0.46930000000000005,0.8323,0.8601000000000001,0.4827,0.9897,0.22550000000000003,0.8633000000000001,0.46950000000000003,0.15710000000000002,0.8213,0.9403,0.3644532,0.37459519999999996,0.398852,0.3789668,0.41265260000000004,0.47033840000000005,0.0763732,0.12062699999999998,0.1597016,0.20498519999999998,0.22946280000000002,0.3169852,0.312973304,0.32921108266,0.35611582352,0.34787628808,0.37991658274000006,0.44293418316000005,0.0763732,0.12062699999999998,0.1597016,0.20498519999999998,0.22946280000000002,0.3169852,5.67687,5.7572399999999995,6.456156,9.233174000000002,10.887484,14.405538,89.176,1.4079000000000002,0.8601000000000001,0.9654,84.90700000000001,0.07157
0.4903,0.04190000000000001,0.7253000000000001,0.6811,0.8211,0.7425,0.14750000000000002,0.4315,0.2545,0.7303000000000001,0.11170000000000001,0.37341399999999997,0.38550399999999996,0.41054,0.389486,0.422977,0.480468,0.0399148,0.046053,0.1000424,0.1353828,0.1664892,0.24738279999999999,0.28346926576,0.29395406529999996,0.32679879728000005,0.32095436696,0.35380224034,0.41760492156,0.0399148,0.046053,0.1000424,0.1353828,0.1664892,0.24738279999999999,2.88525,3.753,4.0797,4.38005,5.5333,8.77935,75.688,1.4709,0.7253000000000001,1.3622,13.771,0.14395
0.2253,0.11050000000000001,0.2141,0.9009,0.8729,0.8033,0.0795,0.6655,0.6563,0.7435,0.3573,0.4103796,0.4305056,0.458756,0.4328804,0.4655678,0.5222552,0.0507212,0.068157,0.1177256,0.1560132,0.1851548,0.2680132,0.3181272204,0.3375631841000001,0.3712817024,0.3618639632,0.3936418655,0.457042127,0.0507212,0.068157,0.1177256,0.1560132,0.1851548,0.2680132,2.62005,3.5625999999999998,3.8539399999999997,3.91901,5.02466,8.24487,79.832,0.6759,0.2141,1.8018,19.945,0.152462
0.9805,0.3909,0.07830000000000001,0.9259000000000001,0.9157000000000001,0.8523000000000001,0.9923000000000001,0.9531000000000001,0.3821,0.6361,0.9667,0.3851532,0.39979519999999996,0.425852,0.4032668,0.4365026,0.4937384,0.0775348,0.123003,0.1616024,0.2072028,0.2314692,0.3192028,0.27321086423999996,0.29907051842,0.32969157056,0.3319191104,0.36189094574,0.43022489516,0.0775348,0.123003,0.1616024,0.2072028,0.2314692,0.3192028,6.179970000000001,6.11844,6.884436000000001,10.107794000000002,11.852404,15.419478000000002,83.256,2.9415,0.07830000000000001,1.8518000000000001,45.181000000000004,0.159322
0.1891,0.2373,0.6507000000000001,0.9603,0.7659,0.6073000000000001,0.23070000000000002,0.8033,0.9923000000000001,0.7755000000000001,0.7869,0.4412916,0.4681376,0.499076,0.4691684,0.5011838,0.5571992000000001,0.06962360000000001,0.106821,0.1486568,0.19209959999999998,0.2178044,0.3040996,0.35785213400000004,0.3870220233,0.42040688960000006,0.4069664544,0.4375651247,0.5003783398000001,0.06962360000000001,0.106821,0.1486568,0.19209959999999998,0.2178044,0.3040996,3.20973,3.98596,4.355924,4.944146,6.155635999999999,9.433302000000001,71.272,0.5672999999999999,0.6507000000000001,1.9206,31.357,0.125022
0.7725000000000001,0.10650000000000001,0.5859000000000001,0.020700000000000003,0.40290000000000004,0.060300000000000006,0.09190000000000001,0.7103,0.7983,0.22250000000000003,0.9795,0.42344360000000003,0.44640959999999996,0.475796,0.44821639999999996,0.4806198,0.5370232,0.078098,0.12415499999999999,0.162524,0.208278,0.232442,0.320278,0.154937396,0.19585664849999998,0.23222702,0.261664294,0.2876615605,0.368503807,0.078098,0.12415499999999999,0.162524,0.208278,0.232442,0.320278,2.66841,3.59732,3.895108,4.003082,5.117412,8.342334000000001,42.232,2.3175000000000003,0.5859000000000001,0.041400000000000006,19.585,0.048442
0.4519,0.2193,0.9259000000000001,0.6319,0.5339,0.7487,0.43870000000000003,0.9861000000000001,0.2995,0.7743,0.8457,0.377554,0.390544,0.41594,0.394346,0.427747,0.485148,0.07221079999999999,0.11211299999999999,0.1528904,0.19703880000000001,0.2222732,0.3090388,0.30863803976000004,0.3277021233,0.35656970528,0.34981376495999994,0.38137156334,0.44540015356,0.07221079999999999,0.11211299999999999,0.1528904,0.19703880000000001,0.2222732,0.3090388,4.02093,4.56836,5.046484,6.354386,7.711476,11.068182,52.712,1.3557000000000001,0.9259000000000001,1.2638,29.737,0.144818
0.5417000000000001,0.2005,0.22010000000000002,0.1927,0.7761,0.7941,0.3229,0.2581,0.5957,0.2621,0.9555,0.4048044,0.4237184,0.451484,0.4263356,0.4591442,0.5159528,0.077042,0.12199499999999999,0.160796,0.206262,0.23061800000000002,0.318262,0.16294852504000001,0.20107670313999998,0.2369853248,0.26394329056,0.29051471702000004,0.37007675868,0.077042,0.12199499999999999,0.160796,0.206262,0.23061800000000002,0.318262,3.56931,4.24412,4.662028,5.569262,6.845292000000001,10.157994,72.088,1.6251000000000002,0.22010000000000002,0.3854,28.045,0.151174
0.4737,0.17010000000000003,0.7675000000000001,0.6757,0.035500000000000004,0.3829,0.10750000000000001,0.6977,0.2703,0.9447000000000001,0.7023,0.37486759999999997,0.3872736,0.412436,0.3911924,0.4246518,0.4821112,0.06590120000000001,0.09920699999999999,0.14256560000000001,0.1849932,0.21137480000000003,0.2969932,0.35778175808,0.37134351702,0.3975121668800001,0.37978958424,0.41285758190000005,0.47187417460000003,0.06590120000000001,0.09920699999999999,0.14256560000000001,0.1849932,0.21137480000000003,0.2969932,2.72925,3.641,3.9469,4.10885,5.2341,8.46495,12.84,1.4211,0.7675000000000001,1.3514,25.309000000000005,0.093606
0.34930000000000005,0.3239,0.7125,0.8147,0.7455,0.8687,0.7901,0.7885,0.3033,0.4873,0.22450000000000003,0.3779036,0.3909696,0.416396,0.3947564,0.4281498,0.4855432,0.044878,0.056205,0.10816400000000001,0.144858,0.175062,0.256858,0.20716137488000003,0.21933578958,0.25836545359999996,0.26663349032,0.29839168494,0.36829629795999996,0.044878,0.056205,0.10816400000000001,0.144858,0.175062,0.256858,5.3913899999999995,5.55228,6.213132,8.736878,10.339948,13.830186000000001,69.64,1.0479000000000003,0.7125,1.6294,39.151,0.16161799999999998
0.34230000000000005,0.8743000000000001,0.8205,0.7519,0.6901,0.7613000000000001,0.6713,0.8691,0.6881,0.6193000000000001,0.6859000000000001,0.4133052,0.4340672,0.462572,0.4363148,0.4689386,0.5255624000000001,0.0651796,0.097731,0.1413848,0.1836156,0.21012840000000002,0.2956156,0.28077378408,0.30602400866,0.34029603296,0.34011221456,0.37040955686000004,0.4380216532400001,0.0651796,0.097731,0.1413848,0.1836156,0.21012840000000002,0.2956156,4.92807,5.21964,5.818716,7.931414,9.451324,12.896418,65.208,1.0269000000000001,0.8205,1.5038,88.68700000000001,0.146582
0.3487,0.3397,0.0761,0.39390000000000003,0.1599,0.2721,0.9353,0.8381000000000001,0.45630000000000004,0.25770000000000004,0.6061000000000001,0.3919796,0.40810559999999996,0.43475600000000003,0.4112804,0.44436780000000003,0.5014552,0.061668400000000005,0.090549,0.13563920000000002,0.1769124,0.2040636,0.2889124,0.14678959624000001,0.17238333582,0.21272159936,0.2373090336,0.26598999234000004,0.34368467956000004,0.061668400000000005,0.090549,0.13563920000000002,0.1769124,0.2040636,0.2889124,5.95767,5.95884,6.695196,9.721334,11.426044000000001,14.971458,22.791999999999998,1.0461,0.0761,0.7878000000000001,40.573,0.078094
0.22110000000000002,0.9903000000000001,0.5983,0.6987000000000001,0.47550000000000003,0.8045,0.7733000000000001,0.1447,0.36450000000000005,0.3375,0.30770000000000003,0.383534,0.39782399999999996,0.42374,0.401366,0.434637,0.491908,0.04853880000000001,0.063693,0.1141544,0.1518468,0.1813852,0.2638468,0.16159968000000002,0.1764622125,0.21863954000000002,0.23605953000000002,0.2668576825,0.340817455,0.04853880000000001,0.063693,0.1141544,0.1518468,0.1813852,0.2638468,5.32587,5.505240000000001,6.157356,8.622974000000001,10.214284000000001,13.698138,48.040000000000006,0.6633,0.5983,1.3974000000000002,99.12700000000001,0.15263
0.4529,0.0485,0.5683,0.5391,0.0013,0.9661000000000001,0.9109,0.8993,0.4107,0.17370000000000002,0.5393,0.3877844,0.4029984,0.429284,0.4063556,0.4395342,0.4967128,0.0587292,0.084537,0.1308296,0.1713012,0.19898680000000002,0.28330120000000003,0.11588608824000002,0.13985374518000002,0.18267112928,0.21213014927999999,0.24076988338000002,0.32037079492000003,0.0587292,0.084537,0.1308296,0.1713012,0.19898680000000002,0.28330120000000003,5.86251,5.89052,6.614188,9.555902,11.243532,14.779674,10.104,1.3587,0.5683,1.0782,14.365,0.175254
0.5577000000000001,0.3291,0.9559000000000001,0.9239,0.5189,0.9309000000000001,0.2777,0.1381,0.056900000000000006,0.2629,0.24270000000000003,0.35523479999999996,0.3633728,0.386828,0.3681452,0.40203140000000004,0.45991760000000004,0.045678800000000006,0.057843,0.1094744,0.1463868,0.1764452,0.25838679999999997,0.1270610724,0.13816678442000002,0.18239066144,0.20468708336000002,0.23575181198,0.31136924732,0.045678800000000006,0.057843,0.1094744,0.1463868,0.1764452,0.25838679999999997,3.39303,4.11756,4.511964,5.262805999999999,6.507196,9.802722,51.512,1.6731000000000003,0.9559000000000001,1.8478,39.619,0.170326
0.2515,0.5699000000000001,0.8997,0.21610000000000001,0.2555,0.7357,0.0921,0.9633,0.3351,0.9039,0.9179,0.3808292,0.39453119999999997,0.42021200000000003,0.39819079999999996,0.43152060000000003,0.4888504,0.0753876,0.118611,0.15808880000000003,0.2031036,0.22776040000000003,0.31510360000000004,0.35147626224,0.36801526877999996,0.39502196048000005,0.37944292007999997,0.41193924478000005,0.47215333252,0.0753876,0.118611,0.15808880000000003,0.2031036,0.22776040000000003,0.31510360000000004,2.66919,3.59788,3.895772,4.004438,5.118907999999999,8.343906,30.44,0.7545,0.8997,0.43220000000000003,61.291000000000004,0.142998
0.8219000000000001,0.23510000000000003,0.9623,0.5151,0.3241,0.6297,0.2543,0.3421,0.1033,0.4671,0.1233,0.3595036,0.3685696,0.392396,0.3731564,0.40694980000000003,0.4647432,0.0404252,0.047097,0.1008776,0.1363572,0.16737080000000001,0.2483572,0.18946672064,0.19725685146,0.23704584464,0.24696610632,0.2792781509,0.34943110060000004,0.0404252,0.047097,0.1008776,0.1363572,0.16737080000000001,0.2483572,3.3017700000000003,4.05204,4.434276,5.104154,6.332164000000001,9.618798,35.928,2.4657,0.9623,1.0302,31.159000000000002,0.128158
0.26670000000000005,0.9305000000000001,0.41050000000000003,0.8197000000000001,0.4829,0.6487,0.6303000000000001,0.1629,0.12990000000000002,0.7783,0.2843,0.36195079999999996,0.3715488,0.395588,0.3760292,0.4097694,0.4675096,0.0475092,0.061586999999999996,0.1124696,0.1498812,0.1796068,0.2618812,0.29223909727999997,0.30283026894,0.33282065072,0.3258921884,0.35874235158,0.42192178372,0.0475092,0.061586999999999996,0.1124696,0.1498812,0.1796068,0.2618812,4.7681700000000005,5.10484,5.682596,7.653434000000001,9.144644,12.574158,48.632,0.8001000000000001,0.41050000000000003,1.6394000000000002,93.745,0.130818
0.7555000000000001,0.6927000000000001,0.6731,0.3703,0.0713,0.0685,0.11810000000000001,0.19130000000000003,0.2369,0.9657,0.1749,0.3717948,0.3835328,0.408428,0.38758519999999996,0.4211114,0.4786376,0.0426956,0.051740999999999995,0.1045928,0.1406916,0.1712924,0.2526916,0.36050669743999997,0.37215234126,0.39800645264,0.37911674951999996,0.4125426083,0.4708876522,0.0426956,0.051740999999999995,0.1045928,0.1406916,0.1712924,0.2526916,2.7705900000000003,3.67068,3.9820919999999997,4.180718,5.313388,8.548266,15.704,2.2665,0.6731,0.7406,72.34300000000002,0.04959
0.0479,0.0877,0.30670000000000003,0.8617,0.9993000000000001,0.5875,0.4797,0.21710000000000002,0.26890000000000003,0.19290000000000002,0.47130000000000005,0.3747388,0.3871168,0.412268,0.3910412,0.42450340000000003,0.48196560000000005,0.0557372,0.078417,0.1259336,0.1655892,0.1938188,0.2775892,0.11727260864,0.13796519142,0.18116750576,0.2090788908,0.23831785934000002,0.31701340756,0.0557372,0.078417,0.1259336,0.1655892,0.1938188,0.2775892,4.18083,4.68316,5.1826039999999995,6.632366,8.018156,11.390442,89.944,0.1437,0.30670000000000003,1.7234,17.893,0.12225
0.2315,0.2451,0.7669,0.3431,0.2773,0.9027000000000001,0.5267000000000001,0.6005,0.38130000000000003,0.5733,0.2987,0.38507959999999997,0.3997056,0.425756,0.4031804,0.4364178,0.4936552,0.0481428,0.062883,0.11350640000000001,0.1510908,0.1807012,0.2630908,0.24130866744,0.25598339658,0.29251909568,0.29561376768000003,0.32730352678,0.39527337052,0.0481428,0.062883,0.11350640000000001,0.1510908,0.1807012,0.2630908,4.36413,4.81476,5.338644,6.951026000000001,8.369716,11.759862000000002,32.184,0.6945,0.7669,0.6862,32.059,0.166378
0.8463,0.0085,0.9321,0.3229,0.6543,0.4837,0.5351,0.42790000000000006,0.8583000000000001,0.2043,0.9343,0.4289636,0.45312959999999997,0.482996,0.4546964,0.4869798,0.5432632000000001,0.0761092,0.120087,0.1592696,0.20448119999999997,0.2290068,0.3164812,0.14819735392,0.18812760318,0.22540690352,0.25560016535999996,0.28171068390000004,0.3628127626,0.0761092,0.120087,0.1592696,0.20448119999999997,0.2290068,0.3164812,4.39689,4.83828,5.366532,7.007978,8.432548,11.825886,62.344,2.5389,0.9321,0.6458,10.765,0.10771800000000001
0.0605,0.6403000000000001,0.27790000000000004,0.6821,0.8521000000000001,0.4043,0.8561000000000001,0.6395000000000001,0.4405,0.9029,0.5317000000000001,0.390526,0.406336,0.43286,0.409574,0.442693,0.49981200000000003,0.058394800000000004,0.08385300000000001,0.13028240000000002,0.1706628,0.1984092,0.2826628,0.35827606048,0.3750229007,0.40347971504,0.38637572248,0.41897304302000005,0.47872681268000006,0.058394800000000004,0.08385300000000001,0.13028240000000002,0.1706628,0.1984092,0.2826628,5.64879,5.73708,6.432252,9.184358,10.833628000000001,14.348946000000002,78.168,0.1815,0.27790000000000004,1.3642,67.62700000000001,0.096602
0.0029,0.5855,0.8455,0.8641000000000001,0.8405,0.7735000000000001,0.0643,0.28790000000000004,0.9039,0.49150000000000005,0.4013,0.4331588,0.4582368,0.488468,0.45962119999999995,0.4918134,0.5480056000000001,0.0526572,0.07211699999999999,0.1208936,0.1597092,0.1884988,0.2717092,0.2396737364,0.26189488169999997,0.3015564176,0.30711594799999997,0.3375779259,0.4075088806,0.0526572,0.07211699999999999,0.1208936,0.1597092,0.1884988,0.2717092,2.56077,3.52004,3.803476,3.815954,4.910964,8.125398,77.24000000000001,0.0087,0.8455,1.7282000000000002,62.695,0.14829
